symbol,entry_date,exit_date,net_pnl_pct,reason,hold_bars,entry_price,exit_price,stop,target,mfe_r,mae_r,swing_date,sweep_date,response_date,causal_trace,prior20_volume_rank,t1_violation
002989.SZ,20260429,20260430,8.540458,TP_STRUCTURAL,1.0,26.2,28.49,22.968,28.49,2.930074,0.417698,20251212,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300317.SZ,20260429,20260601,12.371429,TIME20,20.0,5.25,5.91,4.5639,7.21,1.530389,-0.56843,20260413,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300338.SZ,20260429,20260519,-8.17561,SL,11.0,3.69,3.3957,3.3957,3.96,0.067958,-2.310567,20260420,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300601.SZ,20260429,20260511,11.71912,TP_STRUCTURAL,5.0,14.095,15.775,13.59765,15.775,3.538755,-3.518649,20260421,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301061.SZ,20260429,20260430,-13.862566,GAP_SL,1.0,55.685,48.077,52.47,66.408,-1.349611,-4.505443,20260414,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600121.SH,20260429,20260601,11.704762,TIME20,20.0,4.2,4.7,3.8511,5.69,1.433075,-0.544569,20260417,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600403.SH,20260429,20260514,-5.489428,SL,8.0,5.77,5.4648,5.4648,6.37,0.42595,-2.85059,20260416,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600408.SH,20260429,20260521,-9.047561,SL,13.0,3.28,2.9898,2.9898,4.56,0.379049,-1.412819,20260417,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603170.SH,20260429,20260518,-10.2,SL,10.0,13.64,12.276,12.276,13.99,0.036657,-1.400293,20260415,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603189.SH,20260429,20260602,2.915016,TIME20,20.0,12.52,12.91,11.2167,18.72,1.204634,-0.844011,20240909,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603688.SH,20260429,20260507,11.409827,TP_STRUCTURAL,3.0,53.894,60.151,48.38526,60.151,4.324038,0.05809,20260421,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603856.SH,20260429,20260430,3.348616,TP_STRUCTURAL,1.0,12.681,13.131,12.07899,13.131,0.764107,-2.475042,20260413,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688125.SH,20260429,20260506,-4.845207,SL,2.0,217.0,206.9199,206.9199,280.0,1.765855,-6.386841,20260331,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688278.SH,20260429,20260528,-0.947794,SL,18.0,54.955,54.54405,54.54405,64.705,12.215598,-2.360384,20240925,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688410.SH,20260429,20260430,2.83728,TP_STRUCTURAL,1.0,11.293,11.636,10.83357,11.636,3.824304,-0.356964,20260415,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000019.SZ,20260430,20260512,-5.6,SL,5.0,7.65,7.2369,7.2369,8.46,0.387315,-3.582668,20260417,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000600.SZ,20260430,20260519,9.589474,TP_STRUCTURAL,10.0,9.5,10.43,8.712,10.43,4.251269,-0.329949,20260421,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000899.SZ,20260430,20260508,4.07316,TP_STRUCTURAL,3.0,12.403,12.933,11.68497,12.933,2.492932,-0.612788,20260413,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000913.SZ,20260430,20260511,-2.646923,SL,4.0,13.0,12.6819,12.6819,15.25,0.125747,-5.658598,20250409,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
001338.SZ,20260430,20260519,-7.762349,GAP_SL,10.0,12.43,11.49,11.5434,13.53,1.1843,-2.00767,20260422,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002259.SZ,20260430,20260529,-10.991209,SL,18.0,5.46,4.8708,4.8708,6.14,1.120163,-1.323829,20260416,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002296.SZ,20260430,20260506,3.749731,TP_STRUCTURAL,1.0,11.14,11.58,10.6821,11.58,2.42411,-2.926403,20260403,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002696.SZ,20260430,20260521,-5.362162,SL,12.0,6.66,6.3162,6.3162,6.92,0.668994,-2.617801,20260403,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002993.SZ,20260430,20260513,16.92184,TP_STRUCTURAL,6.0,47.308,55.408,43.72632,55.408,7.05814,-0.08376,20260422,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300124.SZ,20260430,20260506,3.119934,TP_STRUCTURAL,1.0,67.17,69.4,59.0337,69.4,2.0132,0.164694,20250421,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300345.SZ,20260430,20260507,9.248819,TP_STRUCTURAL,2.0,6.35,6.95,6.0588,6.95,3.743132,-1.854396,20260108,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300606.SZ,20260430,20260511,5.983146,TP_STRUCTURAL,4.0,38.33,40.7,33.2937,40.7,1.419693,-1.25489,20260403,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301033.SZ,20260430,20260511,7.003382,TP_STRUCTURAL,4.0,55.113,59.083,51.46317,59.083,1.257593,-1.973517,20250623,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301301.SZ,20260430,20260520,-10.817949,SL,11.0,10.53,9.41193,9.41193,11.207,-0.26832,-1.502589,20251215,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600011.SH,20260430,20260506,0.860606,TP_STRUCTURAL,1.0,6.6,6.67,6.3756,6.67,12.299465,0.0,20260421,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600116.SH,20260430,20260513,3.135355,TP_STRUCTURAL,6.0,6.596,6.816,6.28254,6.816,1.403688,-0.701844,20260421,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600262.SH,20260430,20260527,-6.886898,SL,16.0,16.921,15.78951,15.78951,19.799,1.003102,-1.307126,20260323,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600289.SH,20260430,20260602,-5.019277,TIME20,20.0,6.64,6.32,5.5737,7.74,0.056269,-0.919066,20250917,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600597.SH,20260430,20260506,0.202145,TP_STRUCTURAL,1.0,7.46,7.49,7.1973,7.49,0.114199,-2.664636,20260323,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600810.SH,20260430,20260518,-9.046764,SL,9.0,7.57,6.9003,6.9003,9.1,0.388234,-2.732567,20260324,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
601919.SH,20260430,20260511,-2.489436,SL,4.0,13.82,13.5036,13.5036,14.96,2.275601,-1.042984,20260202,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
601928.SH,20260430,20260515,-1.621277,SL,8.0,9.4,9.2664,9.2664,9.99,1.571856,-5.538922,20241101,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
601975.SH,20260430,20260514,17.448356,TP_STRUCTURAL,7.0,4.533,5.333,4.11147,5.333,3.416127,-0.498185,20260417,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603262.SH,20260430,20260507,1.550156,TP_STRUCTURAL,2.0,25.712,26.162,24.36588,26.162,2.325201,-0.052001,20260421,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603334.SH,20260430,20260506,-3.849238,SL,1.0,48.58,46.8072,46.8072,55.05,1.709161,-3.48037,20260403,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603516.SH,20260430,20260506,-15.241812,SL,1.0,161.101,136.86849,136.86849,166.401,-0.675126,-2.179716,20260417,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603602.SH,20260430,20260507,2.451515,TP_STRUCTURAL,2.0,13.2,13.55,12.177,13.55,1.182796,-0.410557,20260403,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688248.SH,20260430,20260506,10.606318,TP_STRUCTURAL,1.0,55.338,61.318,53.32932,61.318,5.192465,-0.617321,20260407,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688348.SH,20260430,20260515,-4.127367,SL,8.0,50.39,48.411,48.411,55.02,1.283477,-5.472461,20251217,20260428,20260429,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000608.SZ,20260506,20260521,13.472922,TP_STRUCTURAL,10.0,3.73,4.24,3.4254,4.24,4.497702,-0.361129,20260318,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002190.SZ,20260506,20260512,9.022973,TP_STRUCTURAL,4.0,29.6,32.33,28.512,32.33,6.231618,-2.729779,20260323,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002519.SZ,20260506,20260508,8.713309,TP_STRUCTURAL,2.0,8.19,8.92,7.6329,8.92,1.651409,-3.338718,20260414,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300161.SZ,20260506,20260507,13.833486,TP_STRUCTURAL,1.0,32.85,37.46,26.4231,37.46,1.49839,-0.203831,20260403,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300719.SZ,20260506,20260519,-6.539181,SL,9.0,15.39,14.4144,14.4144,16.64,0.707257,-3.228782,20260403,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300809.SZ,20260506,20260508,11.135404,TP_STRUCTURAL,2.0,32.2,35.85,29.898,35.85,4.865334,-0.212858,20250117,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300844.SZ,20260506,20260514,-6.9375,SL,6.0,35.2,32.8284,32.8284,36.25,0.337325,-4.018384,20260416,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301006.SZ,20260506,20260527,-11.455602,SL,15.0,17.762,15.76278,15.76278,19.162,0.225088,-1.575614,20260414,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301199.SZ,20260506,20260508,7.391378,TP_STRUCTURAL,2.0,21.34,22.96,20.3445,22.96,2.943245,-2.521346,20260323,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301231.SZ,20260506,20260508,6.947541,TP_STRUCTURAL,2.0,30.5,32.68,27.7992,32.68,1.969787,-0.981191,20260403,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301586.SZ,20260506,20260512,7.470319,TP_STRUCTURAL,4.0,41.98,45.2,39.204,45.2,1.581412,-1.992075,20260407,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301633.SZ,20260506,20260511,3.574802,TP_STRUCTURAL,3.0,61.99,64.33,57.915,64.33,0.709202,-2.657669,20260413,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600097.SH,20260506,20260518,-7.045714,SL,8.0,10.5,9.7812,9.7812,10.83,-0.041736,-2.323317,20260323,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600618.SH,20260506,20260513,-6.525949,SL,5.0,12.64,11.8404,11.8404,13.01,0.262631,-3.176588,20260417,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600877.SH,20260506,20260507,5.345617,TP_STRUCTURAL,1.0,16.77,17.7,15.2262,17.7,0.887421,-2.008032,20260407,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600933.SH,20260506,20260508,3.213174,TP_STRUCTURAL,2.0,16.7,17.27,15.3648,17.27,0.861294,-1.288197,20250729,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603011.SH,20260506,20260521,-6.872123,SL,11.0,20.77,19.3842,19.3842,22.65,8.024246,-1.767932,20260407,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603201.SH,20260506,20260507,1.915744,TP_STRUCTURAL,1.0,16.07,16.41,14.6916,16.41,1.175276,-0.769008,20260423,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603360.SH,20260506,20260603,-18.117034,TIME20,20.0,22.66,18.6,18.315,28.1,1.226697,-0.996548,20250825,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603386.SH,20260506,20260511,9.121402,TP_STRUCTURAL,3.0,13.41,14.66,12.4542,14.66,4.467462,0.523122,20260407,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603505.SH,20260506,20260507,1.254741,TP_STRUCTURAL,1.0,18.56,18.83,16.6716,18.83,2.261173,-0.709595,20260403,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603990.SH,20260506,20260525,9.285431,TP_STRUCTURAL,13.0,16.13,17.66,14.2362,17.66,3.749076,-0.464674,20260323,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
605016.SH,20260506,20260507,0.350762,TP_STRUCTURAL,1.0,27.235,27.385,25.13115,27.385,0.808042,-1.967821,20260423,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
605377.SH,20260506,20260508,3.042678,TP_STRUCTURAL,2.0,9.56,9.87,8.7714,9.87,0.811565,-1.356835,20260421,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
605598.SH,20260506,20260508,18.616019,TP_STRUCTURAL,2.0,47.619,56.579,43.77681,56.579,3.85197,-1.402586,20260403,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688019.SH,20260506,20260511,5.064133,TP_STRUCTURAL,3.0,199.615,210.123,174.87261,210.123,2.751432,-0.240599,20260423,20260429,20260430,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
